        * spice3 file created from ring_osc_0.ext - technology: sky130a
        Transient Analysis  Thu Mar  2 07:42:24  2023
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
132	1.252800e-09	-4.67344e-11	
133	1.262800e-09	-4.67316e-11	
134	1.272800e-09	-4.67317e-11	
135	1.282800e-09	-4.67344e-11	
136	1.292800e-09	-4.67331e-11	
137	1.302800e-09	-4.67328e-11	
138	1.312800e-09	-4.67354e-11	
139	1.322800e-09	-4.67354e-11	
140	1.332800e-09	-4.67301e-11	
141	1.342800e-09	-4.67294e-11	
142	1.352800e-09	-4.67318e-11	
143	1.362800e-09	-4.67334e-11	
144	1.372800e-09	-4.67307e-11	
145	1.382800e-09	-4.67320e-11	
146	1.392800e-09	-4.67326e-11	
147	1.402800e-09	-4.67324e-11	
148	1.412800e-09	-4.67349e-11	
149	1.422800e-09	-4.67331e-11	
150	1.432800e-09	-4.67297e-11	
151	1.442800e-09	-4.67355e-11	
152	1.452800e-09	-4.67348e-11	
153	1.462800e-09	-4.67324e-11	
154	1.472800e-09	-4.67345e-11	
155	1.482800e-09	-4.67322e-11	
156	1.492800e-09	-4.67367e-11	
157	1.502800e-09	-4.67327e-11	
158	1.512800e-09	-4.67343e-11	
159	1.522800e-09	-4.67340e-11	
160	1.532800e-09	-4.67348e-11	
161	1.542800e-09	-4.67359e-11	
162	1.552800e-09	-4.67332e-11	
163	1.562800e-09	-4.67338e-11	
164	1.572800e-09	-4.67340e-11	
165	1.582800e-09	-4.67355e-11	
166	1.592800e-09	-4.67338e-11	
167	1.602800e-09	-4.67307e-11	
168	1.612800e-09	-4.67323e-11	
169	1.622800e-09	-4.67349e-11	
170	1.632800e-09	-4.67322e-11	

Index   time            alli            
--------------------------------------------------------------------------------
171	1.642800e-09	-4.67349e-11	
172	1.652800e-09	-4.67338e-11	
173	1.662800e-09	-4.67340e-11	
174	1.672800e-09	-4.67300e-11	
175	1.682800e-09	-4.67332e-11	
176	1.692800e-09	-4.67329e-11	
177	1.702800e-09	-4.67332e-11	
178	1.712800e-09	-4.67337e-11	
179	1.722800e-09	-4.67333e-11	
180	1.732800e-09	-4.67319e-11	
181	1.742800e-09	-4.67313e-11	
182	1.752800e-09	-4.67370e-11	
183	1.762800e-09	-4.67305e-11	
184	1.772800e-09	-4.67317e-11	
185	1.782800e-09	-4.67315e-11	
186	1.792800e-09	-4.67294e-11	
187	1.802800e-09	-4.67365e-11	
188	1.812800e-09	-4.67277e-11	
189	1.822800e-09	-4.67333e-11	
190	1.832800e-09	-4.67328e-11	
191	1.842800e-09	-4.67338e-11	
192	1.852800e-09	-4.67368e-11	
193	1.862800e-09	-4.67344e-11	
194	1.872800e-09	-4.67345e-11	
195	1.882800e-09	-4.67319e-11	
196	1.892800e-09	-4.67349e-11	
197	1.902800e-09	-4.67318e-11	
198	1.912800e-09	-4.67343e-11	
199	1.922800e-09	-4.67362e-11	
200	1.932800e-09	-4.67326e-11	
201	1.942800e-09	-4.67316e-11	
202	1.952800e-09	-4.67357e-11	
203	1.962800e-09	-4.67343e-11	
204	1.972800e-09	-4.67356e-11	
205	1.982800e-09	-4.67324e-11	
206	1.992800e-09	-4.67323e-11	
207	2.002800e-09	-4.67373e-11	
208	2.012800e-09	-4.67339e-11	
209	2.022800e-09	-4.67334e-11	
210	2.032800e-09	-4.67317e-11	
211	2.042800e-09	-4.67311e-11	
212	2.052800e-09	-4.67344e-11	
213	2.062800e-09	-4.67318e-11	
214	2.072800e-09	-4.67289e-11	
215	2.082800e-09	-4.67317e-11	
216	2.092800e-09	-4.67324e-11	
217	2.102800e-09	-4.67323e-11	
218	2.112800e-09	-4.67312e-11	
219	2.122800e-09	-4.67319e-11	
220	2.132800e-09	-4.67321e-11	
221	2.142800e-09	-4.67324e-11	
222	2.152800e-09	-4.67330e-11	
223	2.162800e-09	-4.67345e-11	
224	2.172800e-09	-4.67305e-11	
225	2.182800e-09	-4.67350e-11	
226	2.192800e-09	-4.67351e-11	
227	2.202800e-09	-4.67337e-11	
228	2.212800e-09	-4.67345e-11	

Index   time            alli            
--------------------------------------------------------------------------------
229	2.222800e-09	-4.67335e-11	
230	2.232800e-09	-4.67321e-11	
231	2.242800e-09	-4.67292e-11	
232	2.252800e-09	-4.67361e-11	
233	2.262800e-09	-4.67322e-11	
234	2.272800e-09	-4.67307e-11	
235	2.282800e-09	-4.67313e-11	
236	2.292800e-09	-4.67316e-11	
237	2.302800e-09	-4.67333e-11	
238	2.312800e-09	-4.67296e-11	
239	2.322800e-09	-4.67311e-11	
240	2.332800e-09	-4.67350e-11	
241	2.342800e-09	-4.67294e-11	
242	2.352800e-09	-4.67322e-11	
243	2.362800e-09	-4.67335e-11	
244	2.372800e-09	-4.67311e-11	
245	2.382800e-09	-4.67339e-11	
246	2.392800e-09	-4.67340e-11	
247	2.402800e-09	-4.67334e-11	
248	2.412800e-09	-4.67321e-11	
249	2.422800e-09	-4.67315e-11	
250	2.432800e-09	-4.67373e-11	
251	2.442800e-09	-4.67338e-11	
252	2.452800e-09	-4.67308e-11	
253	2.462800e-09	-4.67350e-11	
254	2.472800e-09	-4.67349e-11	
255	2.482800e-09	-4.67319e-11	
256	2.492800e-09	-4.67346e-11	
257	2.502800e-09	-4.67302e-11	
258	2.512800e-09	-4.67319e-11	
259	2.522800e-09	-4.67339e-11	
260	2.532800e-09	-4.67297e-11	
261	2.542800e-09	-4.67313e-11	
262	2.552800e-09	-4.67307e-11	
263	2.562800e-09	-4.67318e-11	
264	2.572800e-09	-4.67314e-11	
265	2.582800e-09	-4.67312e-11	
266	2.592800e-09	-4.67305e-11	
267	2.602800e-09	-4.67303e-11	
268	2.612800e-09	-4.67340e-11	
269	2.622800e-09	-4.67313e-11	
270	2.632800e-09	-4.67302e-11	
271	2.642800e-09	-4.67285e-11	
272	2.652800e-09	-4.67269e-11	
273	2.662800e-09	-4.67332e-11	
274	2.672800e-09	-4.67321e-11	
275	2.682800e-09	-4.67310e-11	
276	2.692800e-09	-4.67324e-11	
277	2.702800e-09	-4.67307e-11	
278	2.712800e-09	-4.67335e-11	
279	2.722800e-09	-4.67318e-11	
280	2.732800e-09	-4.67291e-11	
281	2.742800e-09	-4.67323e-11	
282	2.752800e-09	-4.67307e-11	
283	2.762800e-09	-4.67344e-11	
284	2.772800e-09	-4.67334e-11	
285	2.782800e-09	-4.67327e-11	
286	2.792800e-09	-4.67328e-11	

Index   time            alli            
--------------------------------------------------------------------------------
287	2.802800e-09	-4.67319e-11	
288	2.812800e-09	-4.67356e-11	
289	2.822800e-09	-4.67335e-11	
290	2.832800e-09	-4.67340e-11	
291	2.842800e-09	-4.67338e-11	
292	2.852800e-09	-4.67318e-11	
293	2.862800e-09	-4.67324e-11	
294	2.872800e-09	-4.67303e-11	
295	2.882800e-09	-4.67326e-11	
296	2.892800e-09	-4.67311e-11	
297	2.902800e-09	-4.67325e-11	
298	2.912800e-09	-4.67297e-11	
299	2.922800e-09	-4.67337e-11	
300	2.932800e-09	-4.67338e-11	
301	2.942800e-09	-4.67335e-11	
302	2.952800e-09	-4.67322e-11	
303	2.962800e-09	-4.67334e-11	
304	2.972800e-09	-4.67329e-11	
305	2.982800e-09	-4.67312e-11	
306	2.992800e-09	-4.67316e-11	
307	3.002800e-09	-4.67294e-11	
308	3.012800e-09	-4.67279e-11	
309	3.022800e-09	-4.67334e-11	
310	3.032800e-09	-4.67339e-11	
311	3.042800e-09	-4.67308e-11	
312	3.052800e-09	-4.67341e-11	
313	3.062800e-09	-4.67297e-11	
314	3.072800e-09	-4.67301e-11	
315	3.082800e-09	-4.67306e-11	
316	3.092800e-09	-4.67306e-11	
317	3.102800e-09	-4.67317e-11	
318	3.112800e-09	-4.67314e-11	
319	3.122800e-09	-4.67314e-11	
320	3.132800e-09	-4.67348e-11	
321	3.142800e-09	-4.67312e-11	
322	3.152800e-09	-4.67305e-11	
323	3.162800e-09	-4.67321e-11	
324	3.172800e-09	-4.67332e-11	
325	3.182800e-09	-4.67343e-11	
326	3.192800e-09	-4.67328e-11	
327	3.202800e-09	-4.67311e-11	
328	3.212800e-09	-4.67328e-11	
329	3.222800e-09	-4.67323e-11	
330	3.232800e-09	-4.67317e-11	
331	3.242800e-09	-4.67310e-11	
332	3.252800e-09	-4.67314e-11	
333	3.262800e-09	-4.67322e-11	
334	3.272800e-09	-4.67311e-11	
335	3.282800e-09	-4.67327e-11	
336	3.292800e-09	-4.67297e-11	
337	3.302800e-09	-4.67318e-11	
338	3.312800e-09	-4.67328e-11	
339	3.322800e-09	-4.67333e-11	
340	3.332800e-09	-4.67360e-11	
341	3.342800e-09	-4.67291e-11	
342	3.352800e-09	-4.67334e-11	
343	3.362800e-09	-4.67272e-11	
344	3.372800e-09	-4.67345e-11	

Index   time            alli            
--------------------------------------------------------------------------------
345	3.382800e-09	-4.67323e-11	
346	3.392800e-09	-4.67324e-11	
347	3.402800e-09	-4.67307e-11	
348	3.412800e-09	-4.67274e-11	
349	3.422800e-09	-4.67336e-11	
350	3.432800e-09	-4.67323e-11	
351	3.442800e-09	-4.67292e-11	
352	3.452800e-09	-4.67310e-11	
353	3.462800e-09	-4.67292e-11	
354	3.472800e-09	-4.67278e-11	
355	3.482800e-09	-4.67324e-11	
356	3.492800e-09	-4.67330e-11	
357	3.502800e-09	-4.67297e-11	
358	3.512800e-09	-4.67295e-11	
359	3.522800e-09	-4.67332e-11	
360	3.532800e-09	-4.67292e-11	
361	3.542800e-09	-4.67318e-11	
362	3.552800e-09	-4.67324e-11	
363	3.562800e-09	-4.67291e-11	
364	3.572800e-09	-4.67302e-11	
365	3.582800e-09	-4.67297e-11	
366	3.592800e-09	-4.67295e-11	
367	3.602800e-09	-4.67324e-11	
368	3.612800e-09	-4.67340e-11	
369	3.622800e-09	-4.67303e-11	
370	3.632800e-09	-4.67336e-11	
371	3.642800e-09	-4.67280e-11	
372	3.652800e-09	-4.67303e-11	
373	3.662800e-09	-4.67328e-11	
374	3.672800e-09	-4.67306e-11	
375	3.682800e-09	-4.67308e-11	
376	3.692800e-09	-4.67368e-11	
377	3.702800e-09	-4.67327e-11	
378	3.712800e-09	-4.67297e-11	
379	3.722800e-09	-4.67305e-11	
380	3.732800e-09	-4.67301e-11	
381	3.742800e-09	-4.67289e-11	
382	3.752800e-09	-4.67278e-11	
383	3.762800e-09	-4.67316e-11	
384	3.772800e-09	-4.67318e-11	
385	3.782800e-09	-4.67330e-11	
386	3.792800e-09	-4.67311e-11	
387	3.802800e-09	-4.67313e-11	
388	3.812800e-09	-4.67322e-11	
389	3.822800e-09	-4.67328e-11	
390	3.832800e-09	-4.67332e-11	
391	3.842800e-09	-4.67280e-11	
